resource_id,key,value
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,managed-by,platform
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,optimization-priority,availability
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,budget-alert,high
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,plan-type,consumption
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,runtime,java11
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,service-tier,functions-standard
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,name,CloudAppSaaSBackend-Functions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,cost-center,SoftwareSolutions-9467
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,version,latest
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,auto-shutdown,nights
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,requestor,john.doe@example.com
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,compliance-hipaa,required
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,deployment-group,blue
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,managed-by,devops
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,trigger-type,eventhub
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,timeout,5
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,runtime,python3.10
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,team,infrastructure
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-notify-p0je,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,name,CloudAppSaaSBackend-EventHubs
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-center,SoftwareSolutions-3915
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,backup-frequency,weekly
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,requestor,product-team@example.com
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,auto-scaling,enabled
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,created-by,portal
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,optimization-priority,cost
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,scheduled-downtime,nights
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,team,platform
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,name,CloudAppSaaSBackend-EventHubs
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-center,SoftwareSolutions-4906
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,data-classification,internal
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,managed-by,cloudops
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,deployment-group,blue
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,budget-alert,exempt
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,service-tier,eventhubs-enterprise
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,name,CloudAppSaaSBackend-EventHubs
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-center,SoftwareSolutions-1536
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,backup-frequency,monthly
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,compliance-gdpr,out-of-scope
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,compliance-sox,out-of-scope
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,deployment-group,green
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,service-tier,eventhubs-enterprise
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,name,CloudAppSaaSBackend-API Management
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,cost-center,SoftwareSolutions-6864
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,requestor,team-devops@example.com
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,security-level,medium
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,iac,true
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,created-by,az-cli
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,service-tier,api management-standard
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,name,CloudAppSaaSBackend-API Management
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,cost-center,SoftwareSolutions-3903
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,data-classification,public
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,requestor,jane.smith@example.com
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,managed-by,platform
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,optimization-priority,cost
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,service-tier,api management-standard
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,name,CloudAppSaaSBackend-API Management
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,cost-center,SoftwareSolutions-4129
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,auto-shutdown,weekends
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,owner,team-devops@example.com
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,compliance-pci,in-scope
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,compliance-sox,out-of-scope
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,created-by,terraform
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,managed-by,manual
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.ApiManagement/service/clo-am-2tdi,showback-category,non-production
